年齢,職業,婚姻,学歴,債務不履行,平均残高,住宅ローン,個人ローン,連絡手段,最終通話日,最終通話月,最終通話秒数,通話回数_販促中,前回販促後_経過日数,通話回数_販促前,前回販促結果,今回販促結果
35,blue-collar,married,secondary,いいえ,674,はい,いいえ,unknown,30,may,274,2,-1,0,unknown,失敗
44,management,married,secondary,いいえ,991,いいえ,いいえ,cellular,2,feb,194,1,-1,0,unknown,失敗
45,management,married,tertiary,はい,-190,いいえ,はい,cellular,26,aug,92,4,-1,0,unknown,失敗
36,services,married,secondary,いいえ,2153,いいえ,いいえ,unknown,11,jun,181,2,-1,0,unknown,失敗
33,admin.,divorced,secondary,いいえ,1762,はい,いいえ,cellular,19,nov,146,2,-1,0,unknown,失敗
52,retired,married,primary,いいえ,383,はい,はい,cellular,17,apr,299,2,-1,0,unknown,失敗
33,technician,single,secondary,いいえ,2481,いいえ,いいえ,cellular,21,nov,113,1,101,2,failure,失敗
27,entrepreneur,single,tertiary,いいえ,0,はい,いいえ,unknown,4,jun,103,2,-1,0,unknown,失敗
33,management,married,tertiary,いいえ,956,はい,いいえ,cellular,30,apr,115,1,-1,0,unknown,失敗
41,technician,single,unknown,いいえ,2701,はい,いいえ,cellular,6,feb,278,4,-1,0,unknown,失敗
56,retired,married,primary,いいえ,1126,いいえ,いいえ,unknown,17,jun,39,3,-1,0,unknown,失敗
47,blue-collar,married,primary,いいえ,6150,はい,いいえ,cellular,13,may,444,2,174,2,failure,失敗
43,technician,single,secondary,いいえ,593,はい,いいえ,unknown,5,may,55,1,-1,0,unknown,失敗
34,technician,single,secondary,いいえ,1279,はい,いいえ,cellular,21,oct,339,3,91,10,success,成功
30,services,married,primary,いいえ,-224,はい,いいえ,cellular,24,jul,79,3,-1,0,unknown,失敗
50,services,married,primary,いいえ,1903,いいえ,いいえ,cellular,8,aug,175,2,-1,0,unknown,失敗
30,blue-collar,single,secondary,いいえ,959,はい,いいえ,cellular,7,may,375,1,-1,0,unknown,失敗
37,management,married,tertiary,いいえ,287,はい,いいえ,cellular,25,jul,94,2,-1,0,unknown,失敗
35,admin.,married,secondary,いいえ,449,はい,いいえ,cellular,17,jul,43,8,-1,0,unknown,失敗
39,management,married,tertiary,いいえ,305,はい,いいえ,unknown,7,may,275,6,-1,0,unknown,失敗
35,management,married,tertiary,いいえ,2161,いいえ,いいえ,cellular,9,mar,139,2,181,3,success,成功
33,management,single,tertiary,いいえ,718,はい,いいえ,cellular,29,jun,271,1,84,3,success,成功
56,entrepreneur,married,secondary,いいえ,1272,いいえ,いいえ,cellular,6,feb,290,2,-1,0,unknown,失敗
43,management,married,tertiary,いいえ,5670,はい,いいえ,cellular,20,nov,43,4,189,2,failure,失敗
57,entrepreneur,married,secondary,いいえ,9902,いいえ,いいえ,cellular,18,jun,88,3,-1,0,unknown,失敗
36,management,married,tertiary,いいえ,669,いいえ,いいえ,unknown,9,jun,91,1,-1,0,unknown,失敗
55,housemaid,married,secondary,いいえ,962,はい,いいえ,cellular,28,apr,623,1,181,3,success,成功
47,management,single,tertiary,いいえ,-295,いいえ,はい,cellular,22,jul,333,2,-1,0,unknown,失敗
37,management,married,tertiary,いいえ,4044,いいえ,いいえ,cellular,12,aug,87,4,-1,0,unknown,失敗
56,services,married,secondary,いいえ,642,はい,いいえ,cellular,30,jan,16,1,2,3,other,失敗
45,technician,divorced,secondary,いいえ,29,いいえ,いいえ,unknown,12,jun,385,1,-1,0,unknown,失敗
29,blue-collar,single,primary,いいえ,145,いいえ,いいえ,unknown,3,jul,452,1,-1,0,unknown,失敗
37,blue-collar,single,secondary,いいえ,238,はい,いいえ,unknown,7,may,200,2,-1,0,unknown,失敗
38,technician,married,secondary,いいえ,1409,はい,いいえ,unknown,20,jun,9,14,-1,0,unknown,失敗
34,services,divorced,secondary,いいえ,221,はい,いいえ,unknown,19,may,343,1,-1,0,unknown,失敗
50,technician,married,secondary,いいえ,73,いいえ,いいえ,unknown,7,may,93,1,-1,0,unknown,失敗
37,technician,divorced,secondary,いいえ,5733,はい,いいえ,cellular,7,aug,105,4,-1,0,unknown,失敗
34,technician,married,secondary,いいえ,-74,はい,いいえ,cellular,7,jul,98,2,347,4,failure,失敗
39,management,married,tertiary,いいえ,-974,いいえ,はい,cellular,13,aug,130,4,-1,0,unknown,失敗
45,blue-collar,single,secondary,いいえ,91,いいえ,はい,cellular,18,nov,149,1,127,2,failure,失敗
43,blue-collar,married,primary,いいえ,25,はい,いいえ,cellular,19,nov,70,1,-1,0,unknown,失敗
30,management,single,tertiary,いいえ,0,いいえ,いいえ,cellular,29,oct,437,2,-1,0,unknown,失敗
36,management,divorced,tertiary,いいえ,-252,はい,いいえ,cellular,7,may,235,2,293,1,other,失敗
34,management,single,tertiary,いいえ,2360,はい,いいえ,cellular,15,may,137,2,176,1,failure,失敗
34,technician,single,secondary,いいえ,105,はい,いいえ,cellular,7,may,146,2,171,3,failure,失敗
46,management,married,tertiary,いいえ,459,はい,いいえ,unknown,6,may,221,1,-1,0,unknown,失敗
30,services,single,secondary,いいえ,-172,はい,はい,cellular,17,apr,282,4,329,2,other,失敗
51,retired,single,secondary,いいえ,5885,いいえ,いいえ,telephone,3,feb,134,6,-1,0,unknown,失敗
48,management,divorced,tertiary,いいえ,108,はい,いいえ,unknown,27,may,89,2,-1,0,unknown,失敗
33,management,married,tertiary,いいえ,1657,はい,いいえ,unknown,27,may,342,4,-1,0,unknown,失敗
50,services,single,secondary,いいえ,72,いいえ,いいえ,unknown,8,may,141,2,-1,0,unknown,失敗
31,technician,single,secondary,いいえ,9,いいえ,いいえ,cellular,7,jul,167,2,-1,0,unknown,失敗
29,unemployed,single,secondary,いいえ,523,いいえ,いいえ,cellular,5,feb,351,1,-1,0,unknown,失敗
30,technician,single,secondary,いいえ,148,はい,はい,cellular,15,may,115,5,-1,0,unknown,失敗
53,blue-collar,single,primary,いいえ,354,はい,いいえ,cellular,29,jan,133,1,226,2,failure,失敗
59,blue-collar,married,secondary,いいえ,16869,いいえ,いいえ,cellular,19,nov,107,1,-1,0,unknown,失敗
28,technician,single,secondary,いいえ,205,はい,いいえ,unknown,12,may,92,3,-1,0,unknown,失敗
37,management,single,tertiary,いいえ,455,はい,いいえ,cellular,13,aug,904,6,-1,0,unknown,成功
36,blue-collar,single,secondary,いいえ,3111,はい,いいえ,unknown,20,may,445,2,-1,0,unknown,失敗
36,management,divorced,tertiary,いいえ,94,いいえ,はい,cellular,21,jul,43,2,-1,0,unknown,失敗
36,admin.,married,secondary,いいえ,854,はい,いいえ,cellular,2,feb,130,1,-1,0,unknown,失敗
44,management,divorced,tertiary,いいえ,0,はい,はい,cellular,19,nov,128,1,-1,0,unknown,失敗
46,blue-collar,married,secondary,いいえ,-221,はい,はい,cellular,2,feb,219,2,244,1,failure,失敗
52,self-employed,single,secondary,いいえ,207,いいえ,はい,cellular,18,nov,179,1,-1,0,unknown,失敗
58,management,married,tertiary,いいえ,2729,いいえ,いいえ,unknown,18,jun,188,1,-1,0,unknown,失敗
36,services,married,secondary,いいえ,3972,はい,はい,unknown,19,jun,32,1,-1,0,unknown,失敗
37,unemployed,single,secondary,いいえ,48,いいえ,いいえ,cellular,31,jul,40,10,-1,0,unknown,失敗
30,management,single,tertiary,いいえ,2186,はい,いいえ,unknown,3,jun,366,1,-1,0,unknown,失敗
33,management,single,tertiary,いいえ,-67,はい,いいえ,unknown,5,may,364,1,-1,0,unknown,失敗
48,blue-collar,married,secondary,いいえ,2345,はい,はい,cellular,5,may,306,2,-1,0,unknown,失敗
45,self-employed,married,secondary,いいえ,-124,いいえ,いいえ,cellular,25,aug,343,4,-1,0,unknown,失敗
42,technician,single,tertiary,いいえ,2625,いいえ,いいえ,cellular,29,jul,2516,2,-1,0,unknown,成功
45,self-employed,married,tertiary,いいえ,35589,いいえ,いいえ,telephone,18,nov,570,2,-1,0,unknown,失敗
41,admin.,divorced,secondary,いいえ,6046,はい,はい,telephone,14,sep,185,2,-1,0,unknown,成功
36,blue-collar,married,primary,いいえ,-453,はい,いいえ,unknown,19,jun,130,1,-1,0,unknown,失敗
52,admin.,married,secondary,いいえ,484,はい,いいえ,unknown,6,may,128,1,-1,0,unknown,失敗
43,entrepreneur,married,secondary,いいえ,0,いいえ,いいえ,telephone,24,jul,122,12,-1,0,unknown,失敗
29,housemaid,married,tertiary,いいえ,96,はい,いいえ,cellular,18,may,226,1,-1,0,unknown,失敗
78,retired,divorced,primary,いいえ,527,いいえ,いいえ,cellular,16,sep,193,1,-1,0,unknown,成功
29,unemployed,married,tertiary,いいえ,111,はい,いいえ,cellular,14,may,216,1,-1,0,unknown,失敗
27,blue-collar,single,secondary,いいえ,3145,いいえ,いいえ,cellular,25,jun,374,1,179,2,success,成功
57,technician,married,secondary,いいえ,253,いいえ,はい,unknown,3,jul,230,3,-1,0,unknown,失敗
46,management,married,tertiary,いいえ,1600,はい,はい,cellular,11,aug,1244,1,-1,0,unknown,成功
37,entrepreneur,married,tertiary,いいえ,7944,いいえ,いいえ,cellular,21,nov,102,1,-1,0,unknown,失敗
34,management,married,tertiary,いいえ,2657,はい,いいえ,cellular,11,aug,159,3,-1,0,unknown,失敗
29,services,single,tertiary,いいえ,8947,はい,いいえ,cellular,4,may,535,2,-1,0,unknown,失敗
48,admin.,married,secondary,いいえ,2533,いいえ,いいえ,cellular,29,apr,714,2,633,1,failure,失敗
39,blue-collar,divorced,primary,いいえ,4168,はい,いいえ,unknown,20,jun,172,3,-1,0,unknown,失敗
32,technician,single,tertiary,いいえ,259,いいえ,いいえ,cellular,22,jul,407,4,-1,0,unknown,失敗
32,technician,single,secondary,いいえ,674,はい,はい,cellular,15,apr,169,1,316,3,failure,失敗
33,technician,single,secondary,いいえ,77,はい,はい,unknown,2,jun,354,1,-1,0,unknown,失敗
30,services,single,secondary,いいえ,1649,はい,いいえ,unknown,23,may,206,1,-1,0,unknown,失敗
37,management,married,tertiary,いいえ,19,はい,いいえ,cellular,7,may,580,2,-1,0,unknown,失敗
51,blue-collar,married,secondary,いいえ,575,いいえ,はい,cellular,20,nov,168,1,-1,0,unknown,失敗
30,technician,single,secondary,いいえ,2153,いいえ,いいえ,telephone,20,nov,29,1,-1,0,unknown,失敗
51,management,single,tertiary,いいえ,6503,いいえ,いいえ,telephone,21,nov,178,5,-1,0,unknown,失敗
58,retired,married,tertiary,いいえ,136,いいえ,いいえ,cellular,28,aug,211,6,-1,0,unknown,失敗
50,technician,married,tertiary,いいえ,11804,はい,いいえ,unknown,30,may,83,1,-1,0,unknown,失敗
54,technician,divorced,secondary,いいえ,1663,はい,いいえ,telephone,20,apr,41,1,150,9,other,失敗
37,management,single,tertiary,いいえ,10269,はい,いいえ,cellular,18,may,28,2,-1,0,unknown,失敗
45,technician,married,secondary,いいえ,88,いいえ,いいえ,cellular,29,aug,150,2,-1,0,unknown,失敗
35,technician,single,tertiary,いいえ,670,いいえ,いいえ,cellular,13,oct,301,2,-1,0,unknown,成功
32,student,single,tertiary,いいえ,1138,いいえ,いいえ,telephone,10,feb,402,3,-1,0,unknown,成功
23,blue-collar,single,secondary,はい,-207,はい,いいえ,unknown,3,jun,277,1,-1,0,unknown,失敗
29,management,single,tertiary,いいえ,0,はい,いいえ,unknown,30,may,539,12,-1,0,unknown,成功
32,admin.,divorced,tertiary,いいえ,-2,はい,いいえ,cellular,6,may,103,3,168,1,failure,失敗
38,services,married,secondary,いいえ,702,はい,いいえ,unknown,12,jun,143,1,-1,0,unknown,失敗
39,technician,married,tertiary,いいえ,101,いいえ,いいえ,cellular,3,apr,441,1,-1,0,unknown,失敗
64,retired,married,unknown,いいえ,34,いいえ,いいえ,cellular,26,aug,244,2,-1,0,unknown,成功
37,blue-collar,married,unknown,いいえ,622,はい,いいえ,cellular,11,may,175,1,-1,0,unknown,失敗
30,technician,single,secondary,いいえ,700,はい,いいえ,cellular,12,aug,73,2,-1,0,unknown,失敗
24,blue-collar,single,secondary,いいえ,167,いいえ,はい,cellular,25,may,288,1,96,2,success,成功
58,services,married,secondary,いいえ,382,いいえ,いいえ,cellular,26,aug,384,4,-1,0,unknown,失敗
45,blue-collar,married,primary,いいえ,487,はい,いいえ,cellular,19,aug,110,4,-1,0,unknown,失敗
37,technician,married,tertiary,いいえ,0,いいえ,いいえ,cellular,28,aug,76,1,-1,0,unknown,失敗
34,admin.,married,tertiary,いいえ,79,はい,いいえ,cellular,8,nov,120,2,95,6,success,失敗
40,blue-collar,married,primary,いいえ,418,いいえ,いいえ,cellular,2,feb,84,2,-1,0,unknown,失敗
57,admin.,divorced,secondary,いいえ,0,いいえ,いいえ,cellular,9,sep,121,2,-1,0,unknown,失敗
26,blue-collar,single,secondary,いいえ,188,はい,はい,cellular,21,jul,46,1,-1,0,unknown,失敗
54,technician,married,unknown,いいえ,240,はい,いいえ,cellular,29,oct,142,1,-1,0,unknown,成功
26,unemployed,single,tertiary,いいえ,77,いいえ,いいえ,cellular,26,apr,175,1,-1,0,unknown,成功
39,admin.,married,secondary,いいえ,260,はい,いいえ,cellular,11,aug,175,2,116,2,failure,成功
35,technician,single,tertiary,いいえ,59,はい,いいえ,unknown,28,may,145,3,-1,0,unknown,失敗
49,admin.,married,tertiary,いいえ,6574,いいえ,いいえ,cellular,8,jun,138,3,-1,0,unknown,成功
54,admin.,single,secondary,いいえ,15,はい,いいえ,cellular,4,feb,93,1,-1,0,unknown,失敗
53,technician,married,secondary,いいえ,195,はい,いいえ,cellular,19,may,472,1,90,6,success,成功
30,services,married,secondary,いいえ,702,はい,いいえ,unknown,21,may,573,1,-1,0,unknown,失敗
34,services,single,tertiary,いいえ,88,いいえ,いいえ,cellular,26,feb,180,1,-1,0,unknown,失敗
30,admin.,married,secondary,いいえ,124,いいえ,いいえ,telephone,16,jun,161,2,-1,0,unknown,失敗
30,admin.,single,secondary,いいえ,1282,はい,いいえ,cellular,6,may,346,3,356,2,other,失敗
51,housemaid,married,primary,いいえ,1337,いいえ,いいえ,telephone,30,jul,74,6,-1,0,unknown,失敗
37,technician,single,secondary,いいえ,1780,いいえ,いいえ,cellular,14,jul,392,4,-1,0,unknown,失敗
31,self-employed,single,tertiary,いいえ,283,いいえ,いいえ,cellular,28,jan,98,2,241,1,failure,失敗
56,management,married,secondary,いいえ,238,はい,いいえ,cellular,19,nov,808,1,-1,0,unknown,失敗
31,management,married,tertiary,いいえ,927,いいえ,いいえ,cellular,18,aug,100,4,-1,0,unknown,失敗
49,blue-collar,married,tertiary,いいえ,1769,はい,いいえ,cellular,14,may,283,2,-1,0,unknown,失敗
56,blue-collar,married,secondary,いいえ,1119,はい,いいえ,cellular,14,aug,265,2,-1,0,unknown,失敗
41,services,married,secondary,いいえ,96,はい,いいえ,unknown,30,may,136,2,-1,0,unknown,失敗
69,retired,married,primary,いいえ,2398,いいえ,いいえ,cellular,12,apr,161,1,186,1,failure,失敗
29,technician,single,secondary,いいえ,103,いいえ,いいえ,unknown,19,may,314,1,-1,0,unknown,失敗
33,blue-collar,married,secondary,いいえ,0,はい,いいえ,cellular,24,jul,208,1,-1,0,unknown,失敗
40,admin.,single,secondary,いいえ,1200,はい,いいえ,unknown,18,jun,284,8,-1,0,unknown,失敗
41,blue-collar,married,secondary,いいえ,849,はい,はい,cellular,12,may,100,4,-1,0,unknown,失敗
48,technician,divorced,secondary,いいえ,485,はい,いいえ,cellular,23,jul,84,2,-1,0,unknown,失敗
50,admin.,single,secondary,いいえ,692,はい,いいえ,unknown,30,may,136,8,-1,0,unknown,失敗
40,technician,married,secondary,いいえ,2228,はい,いいえ,cellular,20,aug,150,2,-1,0,unknown,失敗
33,technician,single,tertiary,いいえ,1393,はい,いいえ,cellular,18,jul,1127,3,-1,0,unknown,成功
48,housemaid,married,tertiary,いいえ,468,はい,いいえ,unknown,14,may,220,1,-1,0,unknown,失敗
33,technician,single,secondary,いいえ,2979,いいえ,いいえ,cellular,5,aug,326,2,437,1,failure,成功
30,technician,single,secondary,いいえ,13,いいえ,いいえ,cellular,21,aug,379,1,-1,0,unknown,失敗
33,management,single,tertiary,いいえ,0,はい,いいえ,cellular,8,jul,454,1,-1,0,unknown,失敗
60,retired,married,primary,いいえ,-382,はい,いいえ,unknown,26,may,140,2,-1,0,unknown,失敗
45,blue-collar,married,secondary,いいえ,1345,はい,いいえ,unknown,19,may,120,7,-1,0,unknown,失敗
25,management,single,tertiary,いいえ,6246,いいえ,いいえ,cellular,9,jun,98,3,-1,0,unknown,失敗
46,entrepreneur,married,tertiary,いいえ,4726,はい,いいえ,cellular,8,apr,405,1,-1,0,unknown,失敗
34,management,married,tertiary,いいえ,519,いいえ,いいえ,cellular,11,aug,57,3,-1,0,unknown,失敗
55,technician,married,secondary,いいえ,570,いいえ,いいえ,cellular,27,aug,94,6,-1,0,unknown,失敗
39,unknown,single,unknown,いいえ,0,いいえ,いいえ,telephone,28,jan,28,1,-1,0,unknown,失敗
53,blue-collar,married,secondary,いいえ,1653,いいえ,いいえ,unknown,17,jun,88,2,-1,0,unknown,失敗
52,services,married,secondary,いいえ,-888,いいえ,いいえ,cellular,16,jul,135,1,-1,0,unknown,失敗
47,technician,married,unknown,いいえ,-598,はい,いいえ,unknown,28,may,239,4,-1,0,unknown,失敗
52,retired,married,secondary,いいえ,0,いいえ,いいえ,cellular,22,aug,351,5,-1,0,unknown,失敗
31,admin.,single,secondary,いいえ,513,はい,いいえ,unknown,13,may,180,1,-1,0,unknown,失敗
49,technician,married,secondary,いいえ,3657,はい,いいえ,unknown,15,may,328,4,-1,0,unknown,失敗
40,blue-collar,married,secondary,いいえ,10,はい,いいえ,unknown,9,may,1692,2,-1,0,unknown,成功
31,self-employed,married,secondary,いいえ,0,はい,いいえ,cellular,20,nov,23,1,-1,0,unknown,失敗
42,unemployed,married,primary,いいえ,2636,いいえ,いいえ,cellular,17,nov,178,2,151,1,failure,失敗
66,retired,married,tertiary,いいえ,908,いいえ,いいえ,cellular,28,jan,156,2,-1,0,unknown,失敗
38,management,married,tertiary,いいえ,1463,はい,いいえ,cellular,25,aug,425,4,-1,0,unknown,失敗
40,blue-collar,married,primary,いいえ,-48,はい,いいえ,cellular,12,may,113,1,-1,0,unknown,失敗
49,technician,single,secondary,いいえ,1245,いいえ,いいえ,cellular,29,apr,115,2,198,2,failure,失敗
27,student,single,tertiary,いいえ,13107,はい,いいえ,cellular,6,apr,661,1,314,2,failure,成功
59,management,married,tertiary,いいえ,1,はい,いいえ,cellular,29,apr,210,1,-1,0,unknown,成功
