年齢,職業,婚姻,学歴,平均残高,住宅ローン,個人ローン
33,entrepreneur,single,tertiary,300,True,True
31,management,married,tertiary,1400,True,False
32,services,divorced,secondary,130,True,False
38,management,married,tertiary,-70,True,False
26,admin.,single,secondary,802,False,False
28,services,single,secondary,2992,True,False
57,management,divorced,tertiary,2549,False,False
38,blue-collar,married,secondary,451,False,False
39,technician,married,secondary,-735,True,False
45,management,married,tertiary,-61,False,False
26,unemployed,single,tertiary,370,False,False
51,admin.,married,secondary,0,True,True
37,services,married,secondary,483,True,False
40,technician,single,tertiary,693,False,False
60,retired,married,secondary,143,False,False
54,technician,married,,0,False,False
56,technician,married,primary,314,True,True
26,technician,single,tertiary,152,False,False
36,blue-collar,married,secondary,-477,True,False
57,technician,married,primary,1276,True,False
29,unemployed,married,secondary,596,False,False
33,technician,married,secondary,480,True,False
54,technician,divorced,secondary,1114,True,False
36,admin.,single,secondary,133,False,False
51,unemployed,married,secondary,636,False,False
53,admin.,married,secondary,-375,True,False
45,blue-collar,married,,909,True,False
56,retired,married,secondary,1454,False,False
57,management,married,tertiary,0,False,True
54,admin.,married,primary,0,True,False
54,technician,divorced,secondary,-191,False,False
32,services,married,secondary,198,False,False
28,blue-collar,single,secondary,1285,False,False
36,unemployed,single,secondary,605,False,False
45,entrepreneur,divorced,secondary,44,False,True
48,management,married,tertiary,370,True,False
32,management,married,primary,-1161,True,True
27,blue-collar,single,primary,21,False,False
47,self-employed,married,secondary,1803,False,False
32,management,married,tertiary,943,True,False
39,management,married,secondary,1585,True,False
33,admin.,divorced,secondary,961,False,False
32,unemployed,married,secondary,365,True,False
37,blue-collar,divorced,secondary,-175,True,False
28,blue-collar,single,primary,442,False,False
34,blue-collar,single,secondary,19833,True,False
53,blue-collar,married,primary,901,False,True
47,technician,divorced,secondary,1194,True,True
35,blue-collar,married,secondary,210,True,False
49,management,single,tertiary,163,True,False
30,technician,married,tertiary,1454,False,False
26,management,single,tertiary,800,True,False
53,technician,married,tertiary,2336,False,False
56,blue-collar,married,secondary,2190,False,True
56,unemployed,married,secondary,972,False,False
26,services,single,secondary,512,True,True
59,unemployed,married,primary,0,False,False
41,blue-collar,divorced,secondary,-333,True,False
31,self-employed,married,tertiary,227,True,True
42,blue-collar,married,secondary,0,True,False
36,admin.,divorced,tertiary,281,False,False
51,unemployed,married,secondary,17418,True,False
44,unemployed,married,,1309,False,False
47,unemployed,divorced,secondary,0,False,True
34,management,married,secondary,243,False,False
31,admin.,divorced,secondary,217,True,False
27,management,single,tertiary,0,True,False
44,management,single,tertiary,780,True,False
27,technician,single,tertiary,501,False,True
46,blue-collar,married,primary,665,False,False
31,management,single,tertiary,358,True,False
53,unemployed,married,secondary,2180,False,False
32,admin.,single,secondary,1465,False,False
41,technician,divorced,secondary,692,True,False
30,admin.,married,secondary,373,True,False
40,housemaid,married,secondary,541,True,False
59,blue-collar,married,secondary,2605,False,False
46,technician,married,tertiary,43,True,False
49,management,married,tertiary,-969,False,False
35,admin.,single,secondary,1721,False,False
28,admin.,married,secondary,12,True,False
33,management,single,tertiary,1859,True,False
37,services,single,secondary,1534,False,False
30,technician,single,secondary,316,True,True
49,management,married,tertiary,15,False,False
30,blue-collar,single,secondary,49,False,False
28,management,single,tertiary,2080,False,False
31,unemployed,single,primary,163,False,False
26,services,single,secondary,110,False,False
31,services,single,secondary,295,False,False
66,housemaid,married,secondary,1929,False,False
33,management,married,tertiary,1071,False,False
57,retired,married,secondary,523,False,True
46,management,married,tertiary,699,False,False
29,services,single,secondary,536,True,False
43,admin.,married,secondary,764,True,False
36,admin.,single,secondary,115,False,False
27,technician,single,secondary,90,False,False
36,blue-collar,married,secondary,937,True,False
32,management,married,tertiary,71,False,False
29,admin.,single,secondary,124,False,False
21,unemployed,single,secondary,1333,False,False
48,admin.,single,secondary,2091,False,False
44,self-employed,married,secondary,335,False,False
43,management,married,tertiary,228,True,False
57,management,married,tertiary,8141,False,False
40,technician,divorced,secondary,0,True,False
38,blue-collar,married,secondary,168,False,True
62,technician,married,secondary,973,False,False
36,technician,single,secondary,265,True,True
53,services,married,secondary,660,False,False
34,technician,single,secondary,258,False,False
39,entrepreneur,single,,879,True,True
44,blue-collar,married,secondary,294,True,False
52,management,married,tertiary,72,False,False
40,technician,single,tertiary,1646,True,False
34,unemployed,married,tertiary,181,True,False
57,housemaid,divorced,tertiary,3767,False,False
37,management,divorced,tertiary,88,False,False
45,unemployed,married,secondary,2040,False,False
31,management,single,tertiary,1130,True,False
45,technician,divorced,secondary,441,True,False
46,technician,married,secondary,700,True,True
46,technician,married,secondary,363,True,False
42,blue-collar,married,secondary,1288,True,False
55,technician,married,secondary,-308,False,False
60,admin.,divorced,secondary,4519,False,False
47,technician,married,secondary,349,True,True
35,management,married,tertiary,495,False,False
33,admin.,single,secondary,79,False,False
43,admin.,married,secondary,877,True,False
61,retired,married,secondary,0,False,False
37,blue-collar,married,primary,89,True,False
59,retired,divorced,tertiary,979,True,False
40,management,married,tertiary,432,True,True
45,blue-collar,married,secondary,196,True,False
33,management,single,tertiary,361,True,False
22,student,single,secondary,2162,False,False
37,unemployed,married,primary,941,False,False
34,management,married,tertiary,0,False,False
32,admin.,single,secondary,1,False,False
38,technician,married,secondary,20,False,False
22,student,single,secondary,148,False,False
55,management,divorced,tertiary,446,False,False
48,services,married,secondary,1555,False,False
50,admin.,married,secondary,-185,False,False
48,blue-collar,single,secondary,-269,False,False
46,services,divorced,secondary,-179,False,False
53,management,married,secondary,-264,False,True
62,retired,married,secondary,1495,False,False
40,management,married,tertiary,572,False,False
47,technician,divorced,secondary,129,False,False
36,services,married,secondary,812,True,True
29,technician,single,tertiary,2325,False,False
37,services,single,secondary,21,True,False
39,admin.,divorced,secondary,7,True,False
26,management,single,tertiary,212,False,False
38,blue-collar,married,secondary,757,True,False
38,management,married,tertiary,1198,True,False
56,services,divorced,secondary,218,True,False
37,blue-collar,married,secondary,520,True,False
47,management,single,tertiary,86,False,False
31,technician,single,secondary,118,False,False
55,housemaid,married,secondary,5,False,False
36,admin.,married,secondary,-206,True,False
50,unemployed,divorced,,1088,False,False
45,admin.,married,secondary,1097,True,True
39,blue-collar,married,,0,False,False
40,admin.,married,secondary,5,False,False
55,management,divorced,tertiary,347,True,False
42,admin.,divorced,secondary,814,True,False
52,technician,married,secondary,279,False,True
36,blue-collar,single,primary,367,False,False
34,management,married,secondary,0,False,False
28,admin.,single,secondary,53,False,False
39,services,single,tertiary,1222,True,False
59,retired,married,primary,866,False,True
41,services,divorced,secondary,0,True,False
44,unemployed,married,secondary,0,True,False
44,technician,married,secondary,-1317,True,False
40,services,married,secondary,0,True,True
56,unemployed,married,secondary,0,False,False
53,self-employed,married,tertiary,451,True,False
32,management,married,tertiary,1852,False,False
26,technician,single,secondary,3244,False,False
51,technician,married,secondary,1490,True,False
43,technician,married,secondary,576,False,False
50,services,married,secondary,545,False,False
49,self-employed,married,secondary,289,True,False
47,admin.,divorced,secondary,207,True,False
32,admin.,divorced,secondary,714,False,False
37,services,divorced,secondary,490,True,False
58,retired,married,,662,True,False
53,services,married,secondary,1563,True,False
35,technician,married,secondary,1,False,False
55,management,divorced,tertiary,-207,False,False
49,blue-collar,single,secondary,-367,True,False
37,technician,single,secondary,194,True,False
57,unemployed,married,primary,5126,True,False
60,technician,married,secondary,216,True,True
37,admin.,divorced,secondary,506,True,False
51,technician,divorced,tertiary,3962,True,False
36,admin.,single,secondary,-207,False,False
39,technician,married,secondary,186,False,False
42,blue-collar,married,primary,199,True,False
36,admin.,married,secondary,854,True,False
38,management,married,tertiary,106,False,False
31,technician,single,secondary,25,False,False
39,student,single,tertiary,2103,False,False
56,management,married,tertiary,363,False,False
35,blue-collar,single,secondary,278,False,False
47,admin.,married,secondary,2152,False,False
38,services,married,secondary,-301,False,True
43,entrepreneur,married,primary,629,True,False
39,blue-collar,married,secondary,1044,True,False
40,blue-collar,married,secondary,123,True,False
45,self-employed,married,tertiary,430,True,False
48,blue-collar,married,secondary,578,True,False
42,entrepreneur,married,secondary,46,False,False
54,technician,married,secondary,306,False,False
59,retired,single,secondary,2,False,False
45,housemaid,divorced,primary,221,False,False
58,blue-collar,divorced,secondary,1103,True,False
